sku,style_code,style_name,category,description,stringified_description,image,image_url,alternate_image,colour_tag,colour,front_color_image,front_color_image_url,back_color_image,back_color_image_url,colour_code,size,qty1,price1,qty2,price2,qty3,price3,qty4,price4,carton_height,carton_width,carton_depth,carton_weight,carton_qty,carton_cubic,product_url,sale_status
9401042694355,CST547LS,Womens Christmas V-Neck Short Sleeve Scrub Top,scrubs;scrub tops;maternity;polyester;aged care;allied health;nursing;dentistry;carers;veterinary;female;scrub maternity,"{'cares': ['Warm gentle machine wash', 'Wash inside out with similar colours', 'Do not bleach, soak or tumble dry,', 'Line dry in shade'], 'sizes': ['XXS - 5XL'], 'fabric': ['96% Recycled Polyester 4% Elastane'], 'features': ['Classic V-neck design', 'Relaxed fit', 'Bust darts for shape', 'Two deep front pockets', 'Side splits']}","Cares: Warm gentle machine wash,Wash inside out with similar colours,Do not bleach, soak or tumble dry,,Line dry in shade; Sizes: XXS - 5XL; Fabric: 96% Recycled Polyester 4% Elastane; Features: Classic V-neck design,Relaxed fit,Bust darts for shape,Two deep front pockets,Side splits; ",CST547LS_Talent_MidBlue_KoalaPrint_01_m9J8Esp.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CST547LS_Talent_MidBlue_KoalaPrint_01_m9J8Esp.jpg,,,Mid Blue/Koala Print,,,,,,4XL,1-99,23.95,,,,,,,,,,,,,https://www.biz-care.com/product/au/cst547ls/,new style
9401042694362,CST547LS,Womens Christmas V-Neck Short Sleeve Scrub Top,scrubs;scrub tops;maternity;polyester;aged care;allied health;nursing;dentistry;carers;veterinary;female;scrub maternity,"{'cares': ['Warm gentle machine wash', 'Wash inside out with similar colours', 'Do not bleach, soak or tumble dry,', 'Line dry in shade'], 'sizes': ['XXS - 5XL'], 'fabric': ['96% Recycled Polyester 4% Elastane'], 'features': ['Classic V-neck design', 'Relaxed fit', 'Bust darts for shape', 'Two deep front pockets', 'Side splits']}","Cares: Warm gentle machine wash,Wash inside out with similar colours,Do not bleach, soak or tumble dry,,Line dry in shade; Sizes: XXS - 5XL; Fabric: 96% Recycled Polyester 4% Elastane; Features: Classic V-neck design,Relaxed fit,Bust darts for shape,Two deep front pockets,Side splits; ",CST547LS_Talent_MidBlue_KoalaPrint_01_m9J8Esp.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CST547LS_Talent_MidBlue_KoalaPrint_01_m9J8Esp.jpg,,,Mid Blue/Koala Print,,,,,,5XL,1-99,23.95,,,,,,,,,,,,,https://www.biz-care.com/product/au/cst547ls/,new style
9401042694522,CST547LS,Womens Christmas V-Neck Short Sleeve Scrub Top,scrubs;scrub tops;maternity;polyester;aged care;allied health;nursing;dentistry;carers;veterinary;female;scrub maternity,"{'cares': ['Warm gentle machine wash', 'Wash inside out with similar colours', 'Do not bleach, soak or tumble dry,', 'Line dry in shade'], 'sizes': ['XXS - 5XL'], 'fabric': ['96% Recycled Polyester 4% Elastane'], 'features': ['Classic V-neck design', 'Relaxed fit', 'Bust darts for shape', 'Two deep front pockets', 'Side splits']}","Cares: Warm gentle machine wash,Wash inside out with similar colours,Do not bleach, soak or tumble dry,,Line dry in shade; Sizes: XXS - 5XL; Fabric: 96% Recycled Polyester 4% Elastane; Features: Classic V-neck design,Relaxed fit,Bust darts for shape,Two deep front pockets,Side splits; ",CST547LS_Talent_MidBlue_KoalaPrint_01_m9J8Esp.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CST547LS_Talent_MidBlue_KoalaPrint_01_m9J8Esp.jpg,,,Teal/Australian Christmas Print,,,,,,XXS,1-99,23.95,,,,,,,,,,,,,https://www.biz-care.com/product/au/cst547ls/,new style
9401042694515,CST547LS,Womens Christmas V-Neck Short Sleeve Scrub Top,scrubs;scrub tops;maternity;polyester;aged care;allied health;nursing;dentistry;carers;veterinary;female;scrub maternity,"{'cares': ['Warm gentle machine wash', 'Wash inside out with similar colours', 'Do not bleach, soak or tumble dry,', 'Line dry in shade'], 'sizes': ['XXS - 5XL'], 'fabric': ['96% Recycled Polyester 4% Elastane'], 'features': ['Classic V-neck design', 'Relaxed fit', 'Bust darts for shape', 'Two deep front pockets', 'Side splits']}","Cares: Warm gentle machine wash,Wash inside out with similar colours,Do not bleach, soak or tumble dry,,Line dry in shade; Sizes: XXS - 5XL; Fabric: 96% Recycled Polyester 4% Elastane; Features: Classic V-neck design,Relaxed fit,Bust darts for shape,Two deep front pockets,Side splits; ",CST547LS_Talent_MidBlue_KoalaPrint_01_m9J8Esp.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CST547LS_Talent_MidBlue_KoalaPrint_01_m9J8Esp.jpg,,,Teal/Australian Christmas Print,,,,,,XS,1-99,23.95,,,,,,,,,,,,,https://www.biz-care.com/product/au/cst547ls/,new style
9401042694492,CST547LS,Womens Christmas V-Neck Short Sleeve Scrub Top,scrubs;scrub tops;maternity;polyester;aged care;allied health;nursing;dentistry;carers;veterinary;female;scrub maternity,"{'cares': ['Warm gentle machine wash', 'Wash inside out with similar colours', 'Do not bleach, soak or tumble dry,', 'Line dry in shade'], 'sizes': ['XXS - 5XL'], 'fabric': ['96% Recycled Polyester 4% Elastane'], 'features': ['Classic V-neck design', 'Relaxed fit', 'Bust darts for shape', 'Two deep front pockets', 'Side splits']}","Cares: Warm gentle machine wash,Wash inside out with similar colours,Do not bleach, soak or tumble dry,,Line dry in shade; Sizes: XXS - 5XL; Fabric: 96% Recycled Polyester 4% Elastane; Features: Classic V-neck design,Relaxed fit,Bust darts for shape,Two deep front pockets,Side splits; ",CST547LS_Talent_MidBlue_KoalaPrint_01_m9J8Esp.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CST547LS_Talent_MidBlue_KoalaPrint_01_m9J8Esp.jpg,,,Teal/Australian Christmas Print,,,,,,S,1-99,23.95,,,,,,,,,,,,,https://www.biz-care.com/product/au/cst547ls/,new style
9401042694485,CST547LS,Womens Christmas V-Neck Short Sleeve Scrub Top,scrubs;scrub tops;maternity;polyester;aged care;allied health;nursing;dentistry;carers;veterinary;female;scrub maternity,"{'cares': ['Warm gentle machine wash', 'Wash inside out with similar colours', 'Do not bleach, soak or tumble dry,', 'Line dry in shade'], 'sizes': ['XXS - 5XL'], 'fabric': ['96% Recycled Polyester 4% Elastane'], 'features': ['Classic V-neck design', 'Relaxed fit', 'Bust darts for shape', 'Two deep front pockets', 'Side splits']}","Cares: Warm gentle machine wash,Wash inside out with similar colours,Do not bleach, soak or tumble dry,,Line dry in shade; Sizes: XXS - 5XL; Fabric: 96% Recycled Polyester 4% Elastane; Features: Classic V-neck design,Relaxed fit,Bust darts for shape,Two deep front pockets,Side splits; ",CST547LS_Talent_MidBlue_KoalaPrint_01_m9J8Esp.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CST547LS_Talent_MidBlue_KoalaPrint_01_m9J8Esp.jpg,,,Teal/Australian Christmas Print,,,,,,M,1-99,23.95,,,,,,,,,,,,,https://www.biz-care.com/product/au/cst547ls/,new style
9401042694508,CST547LS,Womens Christmas V-Neck Short Sleeve Scrub Top,scrubs;scrub tops;maternity;polyester;aged care;allied health;nursing;dentistry;carers;veterinary;female;scrub maternity,"{'cares': ['Warm gentle machine wash', 'Wash inside out with similar colours', 'Do not bleach, soak or tumble dry,', 'Line dry in shade'], 'sizes': ['XXS - 5XL'], 'fabric': ['96% Recycled Polyester 4% Elastane'], 'features': ['Classic V-neck design', 'Relaxed fit', 'Bust darts for shape', 'Two deep front pockets', 'Side splits']}","Cares: Warm gentle machine wash,Wash inside out with similar colours,Do not bleach, soak or tumble dry,,Line dry in shade; Sizes: XXS - 5XL; Fabric: 96% Recycled Polyester 4% Elastane; Features: Classic V-neck design,Relaxed fit,Bust darts for shape,Two deep front pockets,Side splits; ",CST547LS_Talent_MidBlue_KoalaPrint_01_m9J8Esp.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CST547LS_Talent_MidBlue_KoalaPrint_01_m9J8Esp.jpg,,,Teal/Australian Christmas Print,,,,,,XL,1-99,23.95,,,,,,,,,,,,,https://www.biz-care.com/product/au/cst547ls/,new style
9401042694478,CST547LS,Womens Christmas V-Neck Short Sleeve Scrub Top,scrubs;scrub tops;maternity;polyester;aged care;allied health;nursing;dentistry;carers;veterinary;female;scrub maternity,"{'cares': ['Warm gentle machine wash', 'Wash inside out with similar colours', 'Do not bleach, soak or tumble dry,', 'Line dry in shade'], 'sizes': ['XXS - 5XL'], 'fabric': ['96% Recycled Polyester 4% Elastane'], 'features': ['Classic V-neck design', 'Relaxed fit', 'Bust darts for shape', 'Two deep front pockets', 'Side splits']}","Cares: Warm gentle machine wash,Wash inside out with similar colours,Do not bleach, soak or tumble dry,,Line dry in shade; Sizes: XXS - 5XL; Fabric: 96% Recycled Polyester 4% Elastane; Features: Classic V-neck design,Relaxed fit,Bust darts for shape,Two deep front pockets,Side splits; ",CST547LS_Talent_MidBlue_KoalaPrint_01_m9J8Esp.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CST547LS_Talent_MidBlue_KoalaPrint_01_m9J8Esp.jpg,,,Teal/Australian Christmas Print,,,,,,L,1-99,23.95,,,,,,,,,,,,,https://www.biz-care.com/product/au/cst547ls/,new style
9401042694430,CST547LS,Womens Christmas V-Neck Short Sleeve Scrub Top,scrubs;scrub tops;maternity;polyester;aged care;allied health;nursing;dentistry;carers;veterinary;female;scrub maternity,"{'cares': ['Warm gentle machine wash', 'Wash inside out with similar colours', 'Do not bleach, soak or tumble dry,', 'Line dry in shade'], 'sizes': ['XXS - 5XL'], 'fabric': ['96% Recycled Polyester 4% Elastane'], 'features': ['Classic V-neck design', 'Relaxed fit', 'Bust darts for shape', 'Two deep front pockets', 'Side splits']}","Cares: Warm gentle machine wash,Wash inside out with similar colours,Do not bleach, soak or tumble dry,,Line dry in shade; Sizes: XXS - 5XL; Fabric: 96% Recycled Polyester 4% Elastane; Features: Classic V-neck design,Relaxed fit,Bust darts for shape,Two deep front pockets,Side splits; ",CST547LS_Talent_MidBlue_KoalaPrint_01_m9J8Esp.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CST547LS_Talent_MidBlue_KoalaPrint_01_m9J8Esp.jpg,,,Teal/Australian Christmas Print,,,,,,2XL,1-99,23.95,,,,,,,,,,,,,https://www.biz-care.com/product/au/cst547ls/,new style
9401042694447,CST547LS,Womens Christmas V-Neck Short Sleeve Scrub Top,scrubs;scrub tops;maternity;polyester;aged care;allied health;nursing;dentistry;carers;veterinary;female;scrub maternity,"{'cares': ['Warm gentle machine wash', 'Wash inside out with similar colours', 'Do not bleach, soak or tumble dry,', 'Line dry in shade'], 'sizes': ['XXS - 5XL'], 'fabric': ['96% Recycled Polyester 4% Elastane'], 'features': ['Classic V-neck design', 'Relaxed fit', 'Bust darts for shape', 'Two deep front pockets', 'Side splits']}","Cares: Warm gentle machine wash,Wash inside out with similar colours,Do not bleach, soak or tumble dry,,Line dry in shade; Sizes: XXS - 5XL; Fabric: 96% Recycled Polyester 4% Elastane; Features: Classic V-neck design,Relaxed fit,Bust darts for shape,Two deep front pockets,Side splits; ",CST547LS_Talent_MidBlue_KoalaPrint_01_m9J8Esp.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CST547LS_Talent_MidBlue_KoalaPrint_01_m9J8Esp.jpg,,,Teal/Australian Christmas Print,,,,,,3XL,1-99,23.95,,,,,,,,,,,,,https://www.biz-care.com/product/au/cst547ls/,new style
9401042694461,CST547LS,Womens Christmas V-Neck Short Sleeve Scrub Top,scrubs;scrub tops;maternity;polyester;aged care;allied health;nursing;dentistry;carers;veterinary;female;scrub maternity,"{'cares': ['Warm gentle machine wash', 'Wash inside out with similar colours', 'Do not bleach, soak or tumble dry,', 'Line dry in shade'], 'sizes': ['XXS - 5XL'], 'fabric': ['96% Recycled Polyester 4% Elastane'], 'features': ['Classic V-neck design', 'Relaxed fit', 'Bust darts for shape', 'Two deep front pockets', 'Side splits']}","Cares: Warm gentle machine wash,Wash inside out with similar colours,Do not bleach, soak or tumble dry,,Line dry in shade; Sizes: XXS - 5XL; Fabric: 96% Recycled Polyester 4% Elastane; Features: Classic V-neck design,Relaxed fit,Bust darts for shape,Two deep front pockets,Side splits; ",CST547LS_Talent_MidBlue_KoalaPrint_01_m9J8Esp.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CST547LS_Talent_MidBlue_KoalaPrint_01_m9J8Esp.jpg,,,Teal/Australian Christmas Print,,,,,,5XL,1-99,23.95,,,,,,,,,,,,,https://www.biz-care.com/product/au/cst547ls/,new style
9401042694454,CST547LS,Womens Christmas V-Neck Short Sleeve Scrub Top,scrubs;scrub tops;maternity;polyester;aged care;allied health;nursing;dentistry;carers;veterinary;female;scrub maternity,"{'cares': ['Warm gentle machine wash', 'Wash inside out with similar colours', 'Do not bleach, soak or tumble dry,', 'Line dry in shade'], 'sizes': ['XXS - 5XL'], 'fabric': ['96% Recycled Polyester 4% Elastane'], 'features': ['Classic V-neck design', 'Relaxed fit', 'Bust darts for shape', 'Two deep front pockets', 'Side splits']}","Cares: Warm gentle machine wash,Wash inside out with similar colours,Do not bleach, soak or tumble dry,,Line dry in shade; Sizes: XXS - 5XL; Fabric: 96% Recycled Polyester 4% Elastane; Features: Classic V-neck design,Relaxed fit,Bust darts for shape,Two deep front pockets,Side splits; ",CST547LS_Talent_MidBlue_KoalaPrint_01_m9J8Esp.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CST547LS_Talent_MidBlue_KoalaPrint_01_m9J8Esp.jpg,,,Teal/Australian Christmas Print,,,,,,4XL,1-99,23.95,,,,,,,,,,,,,https://www.biz-care.com/product/au/cst547ls/,new style
9401042694928,CST547US,Unisex Christmas V-Neck Short Sleeve Scrub Top,scrubs;scrub tops;maternity;polyester;aged care;allied health;nursing;dentistry;carers;veterinary;male;scrub maternity,"{'cares': ['Warm gentle machine wash', 'Wash inside out with similar colours', 'Do not bleach, soak or tumble dry', 'Line dry in shade'], 'sizes': ['XXS - 5XL'], 'fabric': ['96% Recycled Polyester 4% Elastane'], 'features': ['Classic V-neck design', 'Relaxed fit', 'Two deep front pockets', 'Chest pocket', 'Side splits']}","Cares: Warm gentle machine wash,Wash inside out with similar colours,Do not bleach, soak or tumble dry,Line dry in shade; Sizes: XXS - 5XL; Fabric: 96% Recycled Polyester 4% Elastane; Features: Classic V-neck design,Relaxed fit,Two deep front pockets,Chest pocket,Side splits; ",CST547US_Talent_Teal_AustralianChristmasPrint_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CST547US_Talent_Teal_AustralianChristmasPrint_01.jpg,,,Midnight Navy/Gnomes Print,,,,,,XXS,1-99,23.95,,,,,,,,,,,,,https://www.biz-care.com/product/au/cst547us/,new style
9401042694911,CST547US,Unisex Christmas V-Neck Short Sleeve Scrub Top,scrubs;scrub tops;maternity;polyester;aged care;allied health;nursing;dentistry;carers;veterinary;male;scrub maternity,"{'cares': ['Warm gentle machine wash', 'Wash inside out with similar colours', 'Do not bleach, soak or tumble dry', 'Line dry in shade'], 'sizes': ['XXS - 5XL'], 'fabric': ['96% Recycled Polyester 4% Elastane'], 'features': ['Classic V-neck design', 'Relaxed fit', 'Two deep front pockets', 'Chest pocket', 'Side splits']}","Cares: Warm gentle machine wash,Wash inside out with similar colours,Do not bleach, soak or tumble dry,Line dry in shade; Sizes: XXS - 5XL; Fabric: 96% Recycled Polyester 4% Elastane; Features: Classic V-neck design,Relaxed fit,Two deep front pockets,Chest pocket,Side splits; ",CST547US_Talent_Teal_AustralianChristmasPrint_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CST547US_Talent_Teal_AustralianChristmasPrint_01.jpg,,,Midnight Navy/Gnomes Print,,,,,,XS,1-99,23.95,,,,,,,,,,,,,https://www.biz-care.com/product/au/cst547us/,new style
9401042694898,CST547US,Unisex Christmas V-Neck Short Sleeve Scrub Top,scrubs;scrub tops;maternity;polyester;aged care;allied health;nursing;dentistry;carers;veterinary;male;scrub maternity,"{'cares': ['Warm gentle machine wash', 'Wash inside out with similar colours', 'Do not bleach, soak or tumble dry', 'Line dry in shade'], 'sizes': ['XXS - 5XL'], 'fabric': ['96% Recycled Polyester 4% Elastane'], 'features': ['Classic V-neck design', 'Relaxed fit', 'Two deep front pockets', 'Chest pocket', 'Side splits']}","Cares: Warm gentle machine wash,Wash inside out with similar colours,Do not bleach, soak or tumble dry,Line dry in shade; Sizes: XXS - 5XL; Fabric: 96% Recycled Polyester 4% Elastane; Features: Classic V-neck design,Relaxed fit,Two deep front pockets,Chest pocket,Side splits; ",CST547US_Talent_Teal_AustralianChristmasPrint_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CST547US_Talent_Teal_AustralianChristmasPrint_01.jpg,,,Midnight Navy/Gnomes Print,,,,,,S,1-99,23.95,,,,,,,,,,,,,https://www.biz-care.com/product/au/cst547us/,new style
9401042694881,CST547US,Unisex Christmas V-Neck Short Sleeve Scrub Top,scrubs;scrub tops;maternity;polyester;aged care;allied health;nursing;dentistry;carers;veterinary;male;scrub maternity,"{'cares': ['Warm gentle machine wash', 'Wash inside out with similar colours', 'Do not bleach, soak or tumble dry', 'Line dry in shade'], 'sizes': ['XXS - 5XL'], 'fabric': ['96% Recycled Polyester 4% Elastane'], 'features': ['Classic V-neck design', 'Relaxed fit', 'Two deep front pockets', 'Chest pocket', 'Side splits']}","Cares: Warm gentle machine wash,Wash inside out with similar colours,Do not bleach, soak or tumble dry,Line dry in shade; Sizes: XXS - 5XL; Fabric: 96% Recycled Polyester 4% Elastane; Features: Classic V-neck design,Relaxed fit,Two deep front pockets,Chest pocket,Side splits; ",CST547US_Talent_Teal_AustralianChristmasPrint_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CST547US_Talent_Teal_AustralianChristmasPrint_01.jpg,,,Midnight Navy/Gnomes Print,,,,,,M,1-99,23.95,,,,,,,,,,,,,https://www.biz-care.com/product/au/cst547us/,new style
9401042694904,CST547US,Unisex Christmas V-Neck Short Sleeve Scrub Top,scrubs;scrub tops;maternity;polyester;aged care;allied health;nursing;dentistry;carers;veterinary;male;scrub maternity,"{'cares': ['Warm gentle machine wash', 'Wash inside out with similar colours', 'Do not bleach, soak or tumble dry', 'Line dry in shade'], 'sizes': ['XXS - 5XL'], 'fabric': ['96% Recycled Polyester 4% Elastane'], 'features': ['Classic V-neck design', 'Relaxed fit', 'Two deep front pockets', 'Chest pocket', 'Side splits']}","Cares: Warm gentle machine wash,Wash inside out with similar colours,Do not bleach, soak or tumble dry,Line dry in shade; Sizes: XXS - 5XL; Fabric: 96% Recycled Polyester 4% Elastane; Features: Classic V-neck design,Relaxed fit,Two deep front pockets,Chest pocket,Side splits; ",CST547US_Talent_Teal_AustralianChristmasPrint_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CST547US_Talent_Teal_AustralianChristmasPrint_01.jpg,,,Midnight Navy/Gnomes Print,,,,,,XL,1-99,23.95,,,,,,,,,,,,,https://www.biz-care.com/product/au/cst547us/,new style
9401042694874,CST547US,Unisex Christmas V-Neck Short Sleeve Scrub Top,scrubs;scrub tops;maternity;polyester;aged care;allied health;nursing;dentistry;carers;veterinary;male;scrub maternity,"{'cares': ['Warm gentle machine wash', 'Wash inside out with similar colours', 'Do not bleach, soak or tumble dry', 'Line dry in shade'], 'sizes': ['XXS - 5XL'], 'fabric': ['96% Recycled Polyester 4% Elastane'], 'features': ['Classic V-neck design', 'Relaxed fit', 'Two deep front pockets', 'Chest pocket', 'Side splits']}","Cares: Warm gentle machine wash,Wash inside out with similar colours,Do not bleach, soak or tumble dry,Line dry in shade; Sizes: XXS - 5XL; Fabric: 96% Recycled Polyester 4% Elastane; Features: Classic V-neck design,Relaxed fit,Two deep front pockets,Chest pocket,Side splits; ",CST547US_Talent_Teal_AustralianChristmasPrint_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CST547US_Talent_Teal_AustralianChristmasPrint_01.jpg,,,Midnight Navy/Gnomes Print,,,,,,L,1-99,23.95,,,,,,,,,,,,,https://www.biz-care.com/product/au/cst547us/,new style
9401042694867,CST547US,Unisex Christmas V-Neck Short Sleeve Scrub Top,scrubs;scrub tops;maternity;polyester;aged care;allied health;nursing;dentistry;carers;veterinary;male;scrub maternity,"{'cares': ['Warm gentle machine wash', 'Wash inside out with similar colours', 'Do not bleach, soak or tumble dry', 'Line dry in shade'], 'sizes': ['XXS - 5XL'], 'fabric': ['96% Recycled Polyester 4% Elastane'], 'features': ['Classic V-neck design', 'Relaxed fit', 'Two deep front pockets', 'Chest pocket', 'Side splits']}","Cares: Warm gentle machine wash,Wash inside out with similar colours,Do not bleach, soak or tumble dry,Line dry in shade; Sizes: XXS - 5XL; Fabric: 96% Recycled Polyester 4% Elastane; Features: Classic V-neck design,Relaxed fit,Two deep front pockets,Chest pocket,Side splits; ",CST547US_Talent_Teal_AustralianChristmasPrint_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CST547US_Talent_Teal_AustralianChristmasPrint_01.jpg,,,Midnight Navy/Gnomes Print,,,,,,5XL,1-99,23.95,,,,,,,,,,,,,https://www.biz-care.com/product/au/cst547us/,new style
9401042694836,CST547US,Unisex Christmas V-Neck Short Sleeve Scrub Top,scrubs;scrub tops;maternity;polyester;aged care;allied health;nursing;dentistry;carers;veterinary;male;scrub maternity,"{'cares': ['Warm gentle machine wash', 'Wash inside out with similar colours', 'Do not bleach, soak or tumble dry', 'Line dry in shade'], 'sizes': ['XXS - 5XL'], 'fabric': ['96% Recycled Polyester 4% Elastane'], 'features': ['Classic V-neck design', 'Relaxed fit', 'Two deep front pockets', 'Chest pocket', 'Side splits']}","Cares: Warm gentle machine wash,Wash inside out with similar colours,Do not bleach, soak or tumble dry,Line dry in shade; Sizes: XXS - 5XL; Fabric: 96% Recycled Polyester 4% Elastane; Features: Classic V-neck design,Relaxed fit,Two deep front pockets,Chest pocket,Side splits; ",CST547US_Talent_Teal_AustralianChristmasPrint_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CST547US_Talent_Teal_AustralianChristmasPrint_01.jpg,,,Midnight Navy/Gnomes Print,,,,,,2XL,1-99,23.95,,,,,,,,,,,,,https://www.biz-care.com/product/au/cst547us/,new style
